
{'out_of_rail_time': 0.2361993157743365, 'out_of_rail_velocity': 44.65986554284947, 'max_velocity': 325.21053920037883, 'apogee_time': 20.621989703461043, 'apogee_altitude': 2669.6761549353164, 'apogee_x': 164.73846049299667, 'apogee_y': -86.35678688633728, 'impact_time': 209.37598922582583, 'impact_x': 555.5576347253102, 'impact_y': 290.816684129262, 'impact_velocity': -3.9743459866666435, 'initial_static_margin': 1.6543468816430542, 'out_of_rail_static_margin': 1.6913056143770013, 'out_of_rail_stability_margin': 1.6970385309610232, 'final_static_margin': 2.0156809211946247, 'number_of_events': 2, 'execution_time': 6.890625, 'drogue_triggerTime': 20.63, 'drogue_inflated_time': 20.63, 'drogue_inflated_velocity': 6.460393463811059}
{'out_of_rail_time': 0.20000558707421348, 'out_of_rail_velocity': 52.75150981999874, 'max_velocity': 355.9831478272494, 'apogee_time': 21.073198851697914, 'apogee_altitude': 2834.452998140587, 'apogee_x': 142.32254307227197, 'apogee_y': -56.84930188020224, 'impact_time': 202.94113493812836, 'impact_x': 650.4643402398758, 'impact_y': 290.51644463556084, 'impact_velocity': -4.2789233161009985, 'initial_static_margin': 1.5844518731736152, 'out_of_rail_static_margin': 1.6243772370019933, 'out_of_rail_stability_margin': 1.6315859743768366, 'final_static_margin': 1.92120290723934, 'number_of_events': 2, 'execution_time': 6.609375, 'drogue_triggerTime': 21.080000000000002, 'drogue_inflated_time': 21.080000000000002, 'drogue_inflated_velocity': 5.625751082836743}

{'out_of_rail_time': 0.23294628803315628, 'out_of_rail_velocity': 45.288387229483206, 'max_velocity': 327.90940628421095, 'apogee_time': 20.680591857046007, 'apogee_altitude': 2690.8524201866826, 'apogee_x': 114.81654801406148, 'apogee_y': -18.90634431563226, 'impact_time': 117.98662518931722, 'impact_x': 459.9895313196396, 'impact_y': 17.728507232916364, 'impact_velocity': -28.903982386467455, 'initial_static_margin': 1.6148089128744323, 'out_of_rail_static_margin': 1.6522188205352835, 'out_of_rail_stability_margin': 1.6581127234849304, 'final_static_margin': 1.9765963804299407, 'number_of_events': 2, 'execution_time': 7.765625, 'drogue_triggerTime': 20.69, 'drogue_inflated_time': 20.69, 'drogue_inflated_velocity': 4.930498240951528}
{'out_of_rail_time': 0.2278120682128365, 'out_of_rail_velocity': 46.281728090233045, 'max_velocity': 327.73298677595034, 'apogee_time': 20.48260829507127, 'apogee_altitude': 2646.4250420806034, 'apogee_x': 60.3605977827306, 'apogee_y': -88.33979188754024, 'impact_time': 207.545649417462, 'impact_x': 314.3645270099005, 'impact_y': 302.1948709445879, 'impact_velocity': -3.9789234863374197, 'initial_static_margin': 1.6685876192563096, 'out_of_rail_static_margin': 1.7065076379267246, 'out_of_rail_stability_margin': 1.712912045665876, 'final_static_margin': 2.028792966137408, 'number_of_events': 2, 'execution_time': 6.90625, 'drogue_triggerTime': 20.490000000000002, 'drogue_inflated_time': 20.490000000000002, 'drogue_inflated_velocity': 3.3023088821860456}
{'out_of_rail_time': 0.20092942884398374, 'out_of_rail_velocity': 52.534770850428345, 'max_velocity': 354.96948179339944, 'apogee_time': 20.91279627264125, 'apogee_altitude': 2802.915121290624, 'apogee_x': -28.42909385513813, 'apogee_y': -33.352573097388955, 'impact_time': 209.2102934371136, 'impact_x': 507.78557457735326, 'impact_y': 167.12693440997452, 'impact_velocity': -4.105854887405926, 'initial_static_margin': 1.7043551774519705, 'out_of_rail_static_margin': 1.7473136784452932, 'out_of_rail_stability_margin': 1.7539632497642674, 'final_static_margin': 2.0661609963655887, 'number_of_events': 2, 'execution_time': 8.40625, 'drogue_triggerTime': 20.92, 'drogue_inflated_time': 20.92, 'drogue_inflated_velocity': 0.7306956844981248}
{'out_of_rail_time': 0.2188521437792425, 'out_of_rail_velocity': 48.15895798464773, 'max_velocity': 342.110994172875, 'apogee_time': 21.086245696174426, 'apogee_altitude': 2800.7577595982307, 'apogee_x': 117.27420893641214, 'apogee_y': -104.1882553944248, 'impact_time': 200.96167110075515, 'impact_x': 346.69494325880976, 'impact_y': 367.5956597165746, 'impact_velocity': -4.203979817458085, 'initial_static_margin': 1.5993275903404656, 'out_of_rail_static_margin': 1.6391688883353313, 'out_of_rail_stability_margin': 1.6454635643148667, 'final_static_margin': 1.9642086768010256, 'number_of_events': 2, 'execution_time': 7.375, 'drogue_triggerTime': 21.09, 'drogue_inflated_time': 21.09, 'drogue_inflated_velocity': 4.900495727318511}
{'out_of_rail_time': 0.22233448346677237, 'out_of_rail_velocity': 47.44281458915479, 'max_velocity': 340.19412944836256, 'apogee_time': 20.978999345252888, 'apogee_altitude': 2782.0565464931774, 'apogee_x': 44.85825569994143, 'apogee_y': -84.59990376772697, 'impact_time': 212.08719414419238, 'impact_x': 575.1586293159321, 'impact_y': 295.6135696596046, 'impact_velocity': -4.06373922238792, 'initial_static_margin': 1.6981305626886187, 'out_of_rail_static_margin': 1.7375341380961735, 'out_of_rail_stability_margin': 1.7432856703411224, 'final_static_margin': 2.063182796136035, 'number_of_events': 2, 'execution_time': 7.765625, 'drogue_triggerTime': 20.98, 'drogue_inflated_time': 20.98, 'drogue_inflated_velocity': 3.147490466613514}

{'out_of_rail_time': 0.22495189260085463, 'out_of_rail_velocity': 46.87463868462289, 'max_velocity': 331.88318202982754, 'apogee_time': 20.272002253156877, 'apogee_altitude': 2623.007875647403, 'apogee_x': 72.97013416560024, 'apogee_y': -46.127223953367306, 'impact_time': 211.19779308895212, 'impact_x': 425.12015230575435, 'impact_y': 189.71911835945104, 'impact_velocity': -3.9084424509260987, 'initial_static_margin': 1.6228607053883406, 'out_of_rail_static_margin': 1.663133532873208, 'out_of_rail_stability_margin': 1.6690231495832755, 'final_static_margin': 1.9992199489306313, 'number_of_events': 2, 'execution_time': 7.578125, 'drogue_triggerTime': 20.28, 'drogue_inflated_time': 20.28, 'drogue_inflated_velocity': 3.221125170866981}
{'out_of_rail_time': 0.22797430284768003, 'out_of_rail_velocity': 46.211344222258205, 'max_velocity': 335.391601549874, 'apogee_time': 20.99496394896554, 'apogee_altitude': 2772.183721430542, 'apogee_x': -29.45974917183553, 'apogee_y': -87.2501187177768, 'impact_time': 212.90924975725426, 'impact_x': 481.97545814995095, 'impact_y': 302.273252271357, 'impact_velocity': -4.101321114884679, 'initial_static_margin': 1.6555920132257171, 'out_of_rail_static_margin': 1.6925025990695408, 'out_of_rail_stability_margin': 1.6982177469744595, 'final_static_margin': 2.005575558140572, 'number_of_events': 2, 'execution_time': 8.21875, 'drogue_triggerTime': 21.0, 'drogue_inflated_time': 21.0, 'drogue_inflated_velocity': 2.170994717125987}
{'out_of_rail_time': 0.19890111938729121, 'out_of_rail_velocity': 53.01440221127931, 'max_velocity': 346.9747120760123, 'apogee_time': 20.029981104481323, 'apogee_altitude': 2598.0060438399973, 'apogee_x': 94.33718500596937, 'apogee_y': -83.2843791837513, 'impact_time': 209.99989604638378, 'impact_x': 355.80401054909163, 'impact_y': 430.7767186983919, 'impact_velocity': -3.947251515098374, 'initial_static_margin': 1.6217690174734374, 'out_of_rail_static_margin': 1.6666093930582213, 'out_of_rail_stability_margin': 1.6742619810408785, 'final_static_margin': 1.9970332313157881, 'number_of_events': 2, 'execution_time': 6.59375, 'drogue_triggerTime': 20.03, 'drogue_inflated_time': 20.03, 'drogue_inflated_velocity': 4.047653470990774}
{'out_of_rail_time': 0.22931883861065253, 'out_of_rail_velocity': 45.9589475050033, 'max_velocity': 330.98738869636924, 'apogee_time': 20.589485934051737, 'apogee_altitude': 2685.101358741207, 'apogee_x': -2.560967394898523, 'apogee_y': 11.029238697583938, 'impact_time': 212.19854805167273, 'impact_x': 372.0106206338972, 'impact_y': -31.447756463460717, 'impact_velocity': -3.9610538376727242, 'initial_static_margin': 1.6704496192697915, 'out_of_rail_static_margin': 1.7082676832626378, 'out_of_rail_stability_margin': 1.7140343196466636, 'final_static_margin': 2.0320076475553064, 'number_of_events': 2, 'execution_time': 6.390625, 'drogue_triggerTime': 20.59, 'drogue_inflated_time': 20.59, 'drogue_inflated_velocity': 0.6296532355971688}
{'out_of_rail_time': 0.24721570146464772, 'out_of_rail_velocity': 42.687042554646276, 'max_velocity': 336.87618966087297, 'apogee_time': 22.30475488393413, 'apogee_altitude': 3040.6951815494654, 'apogee_x': 124.16986833094619, 'apogee_y': -127.63297490684154, 'impact_time': 210.0951250026911, 'impact_x': 209.2305139714932, 'impact_y': 277.45152356607514, 'impact_velocity': -4.323726715192545, 'initial_static_margin': 1.693009776425938, 'out_of_rail_static_margin': 1.730478137980657, 'out_of_rail_stability_margin': 1.7348524367624358, 'final_static_margin': 2.075571731168247, 'number_of_events': 2, 'execution_time': 7.15625, 'drogue_triggerTime': 22.31, 'drogue_inflated_time': 22.31, 'drogue_inflated_velocity': 5.239640912890777}

{'out_of_rail_time': 0.2067097496378413, 'out_of_rail_velocity': 51.14409392334806, 'max_velocity': 344.2002336835316, 'apogee_time': 20.412386692360027, 'apogee_altitude': 2668.5164648967293, 'apogee_x': 44.05883585063823, 'apogee_y': -78.55251687837679, 'impact_time': 213.79089950996226, 'impact_x': 612.020001715235, 'impact_y': 366.86385244030475, 'impact_velocity': -3.997023202710242, 'initial_static_margin': 1.6770342324557448, 'out_of_rail_static_margin': 1.7207176061809306, 'out_of_rail_stability_margin': 1.7278010046364336, 'final_static_margin': 2.0540063389361336, 'number_of_events': 2, 'execution_time': 7.40625, 'drogue_triggerTime': 20.42, 'drogue_inflated_time': 20.42, 'drogue_inflated_velocity': 3.0379046111738113}
{'out_of_rail_time': 0.23846323159100133, 'out_of_rail_velocity': 44.193202270376105, 'max_velocity': 324.8874271262355, 'apogee_time': 20.70043898490396, 'apogee_altitude': 2687.1454820496974, 'apogee_x': 89.04469953407106, 'apogee_y': -95.94518934865846, 'impact_time': 211.14264847252414, 'impact_x': 431.1373410371789, 'impact_y': 281.7099831660971, 'impact_velocity': -4.006147125480334, 'initial_static_margin': 1.6097742971244982, 'out_of_rail_static_margin': 1.647523446101895, 'out_of_rail_stability_margin': 1.6530662586618499, 'final_static_margin': 1.9830523614893973, 'number_of_events': 2, 'execution_time': 8.25, 'drogue_triggerTime': 20.71, 'drogue_inflated_time': 20.71, 'drogue_inflated_velocity': 4.292336012814989}
{'out_of_rail_time': 0.23747268658146903, 'out_of_rail_velocity': 44.35423327107255, 'max_velocity': 323.48248545615024, 'apogee_time': 20.274077169801284, 'apogee_altitude': 2608.665406104954, 'apogee_x': 122.16599770509515, 'apogee_y': -70.9884493599101, 'impact_time': 215.7148126247518, 'impact_x': 558.1874764279888, 'impact_y': 251.2811832806289, 'impact_velocity': -3.844132539916826, 'initial_static_margin': 1.6434235693891974, 'out_of_rail_static_margin': 1.680982600319816, 'out_of_rail_stability_margin': 1.6864093239035116, 'final_static_margin': 2.015452201939729, 'number_of_events': 2, 'execution_time': 8.5, 'drogue_triggerTime': 20.28, 'drogue_inflated_time': 20.28, 'drogue_inflated_velocity': 5.086801392084501}
{'out_of_rail_time': 0.21981343028092787, 'out_of_rail_velocity': 48.08701051048264, 'max_velocity': 341.67343041549105, 'apogee_time': 20.958967558659985, 'apogee_altitude': 2780.6934958801135, 'apogee_x': 83.23036175546935, 'apogee_y': -40.93560601619249, 'impact_time': 203.30220995124512, 'impact_x': 343.2302503684983, 'impact_y': 127.55063805669508, 'impact_velocity': -4.230588326714208, 'initial_static_margin': 1.4966100162120444, 'out_of_rail_static_margin': 1.535410546085894, 'out_of_rail_stability_margin': 1.5416523667073059, 'final_static_margin': 1.8522067560707598, 'number_of_events': 2, 'execution_time': 6.203125, 'drogue_triggerTime': 20.96, 'drogue_inflated_time': 20.96, 'drogue_inflated_velocity': 3.3230113653914617}
{'out_of_rail_time': 0.2150303816780817, 'out_of_rail_velocity': 49.092537033102424, 'max_velocity': 340.4125138489572, 'apogee_time': 20.613292715519353, 'apogee_altitude': 2700.8749041930464, 'apogee_x': -10.775744772736505, 'apogee_y': -77.83128125713316, 'impact_time': 206.38816361206864, 'impact_x': 685.7614236836945, 'impact_y': 296.8145520304635, 'impact_velocity': -4.078184762868922, 'initial_static_margin': 1.5887718910672017, 'out_of_rail_static_margin': 1.631943362317193, 'out_of_rail_stability_margin': 1.638621627306596, 'final_static_margin': 1.9770609159143535, 'number_of_events': 2, 'execution_time': 8.265625, 'drogue_triggerTime': 20.62, 'drogue_inflated_time': 20.62, 'drogue_inflated_velocity': 2.081073476702884}

{'out_of_rail_time': 0.23039303111264886, 'out_of_rail_velocity': 45.755596361943326, 'max_velocity': 334.02675859786166, 'apogee_time': 20.858701718174252, 'apogee_altitude': 2748.4298907970283, 'apogee_x': -5.569903596943036, 'apogee_y': -60.72060740224544, 'impact_time': 207.2119967052601, 'impact_x': 544.8894661077935, 'impact_y': 196.70877445402894, 'impact_velocity': -4.078726928168086, 'initial_static_margin': 1.593859781286764, 'out_of_rail_static_margin': 1.6302543107807554, 'out_of_rail_stability_margin': 1.635856791832682, 'final_static_margin': 1.9441629506147948, 'number_of_events': 2, 'execution_time': 8.640625, 'drogue_triggerTime': 20.86, 'drogue_inflated_time': 20.86, 'drogue_inflated_velocity': 1.7043041207901182}
{'out_of_rail_time': 0.22626444053470696, 'out_of_rail_velocity': 46.58059914636487, 'max_velocity': 337.6070810524456, 'apogee_time': 20.775301820033086, 'apogee_altitude': 2737.162532716124, 'apogee_x': 129.87185750654817, 'apogee_y': -136.0235957202733, 'impact_time': 213.85172910642422, 'impact_x': 504.48452108685166, 'impact_y': 416.08349204260685, 'impact_velocity': -3.9806831067464694, 'initial_static_margin': 1.6985699591749814, 'out_of_rail_static_margin': 1.735943030532199, 'out_of_rail_stability_margin': 1.7413269193348067, 'final_static_margin': 2.049962328043053, 'number_of_events': 2, 'execution_time': 7.890625, 'drogue_triggerTime': 20.78, 'drogue_inflated_time': 20.78, 'drogue_inflated_velocity': 5.965162972009243}
{'out_of_rail_time': 0.22684548568799598, 'out_of_rail_velocity': 46.440652960885586, 'max_velocity': 336.0911966222418, 'apogee_time': 20.83725279677857, 'apogee_altitude': 2747.605504833256, 'apogee_x': 54.94211653864431, 'apogee_y': -105.85509668902844, 'impact_time': 211.241178135528, 'impact_x': 435.91263515058165, 'impact_y': 346.28450007604215, 'impact_velocity': -4.0278783831118385, 'initial_static_margin': 1.6796988128778738, 'out_of_rail_static_margin': 1.7164863149736553, 'out_of_rail_stability_margin': 1.7221984455749597, 'final_static_margin': 2.0297523744313395, 'number_of_events': 2, 'execution_time': 7.375, 'drogue_triggerTime': 20.84, 'drogue_inflated_time': 20.84, 'drogue_inflated_velocity': 3.5963565635029022}
{'out_of_rail_time': 0.21843265632574474, 'out_of_rail_velocity': 48.32547085063312, 'max_velocity': 340.55875760836926, 'apogee_time': 20.815105086039992, 'apogee_altitude': 2747.0753716918366, 'apogee_x': 91.36116083886769, 'apogee_y': -86.59048819040767, 'impact_time': 210.2757956276045, 'impact_x': 536.6078727132614, 'impact_y': 258.3079990071422, 'impact_velocity': -4.106181558260581, 'initial_static_margin': 1.6146435567696535, 'out_of_rail_static_margin': 1.654135186114382, 'out_of_rail_stability_margin': 1.660423089536994, 'final_static_margin': 1.974803661881687, 'number_of_events': 2, 'execution_time': 6.390625, 'drogue_triggerTime': 20.82, 'drogue_inflated_time': 20.82, 'drogue_inflated_velocity': 4.351577162467884}
{'out_of_rail_time': 0.2076297686781954, 'out_of_rail_velocity': 50.79878391135097, 'max_velocity': 349.71734514903596, 'apogee_time': 20.60044509652441, 'apogee_altitude': 2735.9659168463327, 'apogee_x': -37.45902162065664, 'apogee_y': -47.921472735430406, 'impact_time': 204.33299686330992, 'impact_x': 318.5946043764222, 'impact_y': 200.77252930101153, 'impact_velocity': -4.058026334316491, 'initial_static_margin': 1.6089470038958587, 'out_of_rail_static_margin': 1.6473330034171791, 'out_of_rail_stability_margin': 1.6536358605554835, 'final_static_margin': 1.9440441030206521, 'number_of_events': 2, 'execution_time': 7.65625, 'drogue_triggerTime': 20.61, 'drogue_inflated_time': 20.61, 'drogue_inflated_velocity': 1.223087972815202}

{'out_of_rail_time': 0.2104437715216475, 'out_of_rail_velocity': 50.16715609322382, 'max_velocity': 336.56127059141016, 'apogee_time': 19.706831525028754, 'apogee_altitude': 2520.0486489319865, 'apogee_x': 44.33495927336166, 'apogee_y': -67.87806715858682, 'impact_time': 212.03846820168138, 'impact_x': 535.1009555492235, 'impact_y': 390.4476162595431, 'impact_velocity': -3.8514350503357466, 'initial_static_margin': 1.5691767958489244, 'out_of_rail_static_margin': 1.6107316900432636, 'out_of_rail_stability_margin': 1.6178062405711573, 'final_static_margin': 1.9355624527239785, 'number_of_events': 2, 'execution_time': 7.625, 'drogue_triggerTime': 19.71, 'drogue_inflated_time': 19.71, 'drogue_inflated_velocity': 2.7690171574624767}
{'out_of_rail_time': 0.23679228341191183, 'out_of_rail_velocity': 44.50369770907607, 'max_velocity': 328.16348892796424, 'apogee_time': 20.576796657592975, 'apogee_altitude': 2678.141297163889, 'apogee_x': 90.88852347011304, 'apogee_y': -65.6104184794518, 'impact_time': 212.24586627136597, 'impact_x': 317.3559508197493, 'impact_y': 246.2679402691602, 'impact_velocity': -3.9633692920698986, 'initial_static_margin': 1.596137026246408, 'out_of_rail_static_margin': 1.6331361495607382, 'out_of_rail_stability_margin': 1.6383657493295116, 'final_static_margin': 1.9591835862795663, 'number_of_events': 2, 'execution_time': 8.609375, 'drogue_triggerTime': 20.580000000000002, 'drogue_inflated_time': 20.580000000000002, 'drogue_inflated_velocity': 3.7119384257035435}
{'out_of_rail_time': 0.21179278959418069, 'out_of_rail_velocity': 49.81039784360613, 'max_velocity': 346.3978586667596, 'apogee_time': 20.99241430971502, 'apogee_altitude': 2794.907231484834, 'apogee_x': -23.968521435018282, 'apogee_y': -38.12296085595526, 'impact_time': 206.91949373395042, 'impact_x': 311.2819604511324, 'impact_y': 149.76641544637965, 'impact_velocity': -4.199915101097579, 'initial_static_margin': 1.5942547851575213, 'out_of_rail_static_margin': 1.635025588253304, 'out_of_rail_stability_margin': 1.6415828267720098, 'final_static_margin': 1.9549520720466473, 'number_of_events': 2, 'execution_time': 7.921875, 'drogue_triggerTime': 21.0, 'drogue_inflated_time': 21.0, 'drogue_inflated_velocity': 0.9336372714104012}
{'out_of_rail_time': 0.2414880705815472, 'out_of_rail_velocity': 43.68978968294504, 'max_velocity': 318.73760702246375, 'apogee_time': 20.402202532613188, 'apogee_altitude': 2617.341907933884, 'apogee_x': 67.11354236090034, 'apogee_y': -49.63118155590921, 'impact_time': 215.34056437647786, 'impact_x': 859.559510345082, 'impact_y': 128.66880368572626, 'impact_velocity': -3.900617507660163, 'initial_static_margin': 1.6406225835494952, 'out_of_rail_static_margin': 1.677040373210637, 'out_of_rail_stability_margin': 1.6826699112273629, 'final_static_margin': 2.0044763463415323, 'number_of_events': 2, 'execution_time': 7.0625, 'drogue_triggerTime': 20.41, 'drogue_inflated_time': 20.41, 'drogue_inflated_velocity': 3.8074852439028644}
{'out_of_rail_time': 0.23829359458945096, 'out_of_rail_velocity': 44.27687710091487, 'max_velocity': 317.7170369545802, 'apogee_time': 19.870321847146545, 'apogee_altitude': 2513.5701447863257, 'apogee_x': 155.17382931809473, 'apogee_y': -58.583831183690215, 'impact_time': 214.59862215189222, 'impact_x': 450.0136823688082, 'impact_y': 146.94103803015742, 'impact_velocity': -3.7460591253516076, 'initial_static_margin': 1.640580789423631, 'out_of_rail_static_margin': 1.6783731283188896, 'out_of_rail_stability_margin': 1.6840216441665892, 'final_static_margin': 2.0130945874633754, 'number_of_events': 2, 'execution_time': 7.984375, 'drogue_triggerTime': 19.88, 'drogue_inflated_time': 19.88, 'drogue_inflated_velocity': 5.896886207308721}
Completed 100 iterations successfully. Total CPU time: 0.09375 s. Total wall time: 101.1178092956543 s
